Dish,Protein (g),Fat (g),Carbohydrates (g),cuisines,allergy,Tags,image
Empanadas,21,25,31,"[""Mexican""]","[""Nuts"",""Gluten""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/521954007/photo/homemade-stuffed-chicken-empanadas.jpg?s=612x612&w=0&k=20&c=Qcnf7eqfyXdMexdLa5G78c1Jq0_D1j9FIUandKHQR0s=
Conchas,18,10,47,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1224081421/photo/mexican-sweet-bread-assorted-in-mexico-traditional-breakfast-bakery.jpg?s=612x612&w=0&k=20&c=LEm43jAa25jN3SI1yeTx3iKG_5_RQvWTXVXiThrGCJw=
Elote (Grilled Corn),4,21,26,"[""Mexican""]","[""Dairy""]","[""Snacks""]",https://media.istockphoto.com/id/479728778/photo/mexican-grilled-corn-elote.jpg?s=612x612&w=0&k=20&c=KsROj5VStvorM6YPDrlK6IWwwfNEWqDyKten2DX8-v0=
Arroz con Leche,4,8,27,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1720309423/photo/arroz-con-leche-rice-pudding-with-cinnamon-in-bowl-on-wooden-table.jpg?s=612x612&w=0&k=20&c=24oV0YYCG1TRnlv7203hIiPRyZz7ZeDbPaseeC319eY=
Frijoles Refritos,12,8,28,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1266384651/photo/mexican-fried-beans-called-frijoles-refritos-plate-of-black-beans-on-a-wooden-table-in-mexico.jpg?s=612x612&w=0&k=20&c=kTtUoInO2DwsZm-rAA2RuW878zhKjuxGcGDUB4HlT7E=
Nopales con Huevo,21,21,21,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1286756159/photo/mexican-scrambled-eggs-with-nopal-cactus-and-beans-on-white-background.jpg?s=612x612&w=0&k=20&c=LMw-ESxa6EfIbjy7R__drZdw9yDEAEmx-ICkokAvKAg=
Queso Fundido,19,19,21,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1420203852/photo/homemade-yellow-queso-cheese-dip-with-tortilla-chips.jpg?s=612x612&w=0&k=20&c=wGyfvsQ-yELGhvS12og-vNEy51qHAphyqBnAQuDBj9o=
Quesadillas,20,17,20,"[""Mexican""]","[""Dairy""]","[""Snacks""]",https://media.istockphoto.com/id/1137678835/photo/close-up-baked-chicken-and-cheese-quesadillas-served-with-salsa-and-guacamole-on-stone-plate.jpg?s=612x612&w=0&k=20&c=VrncDs8GW2H477CsPMe760FgPPb-Gq2Wgb7KBjlfCTo=
Chorizo con Papas Tacos,24,26,26,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1921111469/photo/family-dinner-with-fajitas-and-vegetables.jpg?s=612x612&w=0&k=20&c=Nhhl1fZNk2U9lGAMtJGBRrkkkaz7a4RZKr85p09b6Ao=
Flautas,30,26,25,"[""Mexican""]","[""Dairy""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1224506994/photo/flautas-de-pollo-chicken-tacos-dorados-and-salsa-homemade-mexican-food-in-mexico-city.jpg?s=612x612&w=0&k=20&c=gozwgjXjU4caz0j6iLLOxsfB3vQiyq4-O_64Tq-m5ss=
Birria Tacos,34,34,34,"[""Mexican""]","[""Dairy""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1323924789/photo/crispy-fried-birria-tacos.jpg?s=612x612&w=0&k=20&c=VzIXwKlDXFrEPCKwsgkOZ_cn5VitE6qYaW8tGPhWV0A=
Carne Asada Tacos,30,26,26,"[""Mexican""]","[""Dairy""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1250133101/photo/row-of-mexican-street-tacos-on-slate-with-carne-asada-and-al-pastor-in-corn-tortilla.jpg?s=612x612&w=0&k=20&c=eR2iiJf0X4HHBL8bRW-mhnv-I5gy3RudWmoMXxMfP4A=
Mexican Scrambled Eggs,22,18,3,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/171588190/photo/huevos-rancheros.jpg?s=612x612&w=0&k=20&c=pn2Jr7NsbTE-EDvIIOWm3mrSw7jCQwHje9eB8wtxwmo=
Calabacitas,13,17,14,"[""Mexican""]","[""Dairy""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1021345296/photo/mexican-zucchini.jpg?s=612x612&w=0&k=20&c=q4pBDtxQnUfxmPJbYfX2B_CmcdiPMFdLOiLEPza9oNQ=
Churros,5,14,43,"[""Spanish""]","[""Gluten""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1355431081/photo/traditional-spanish-dessert-churros-fried-choux-pastry-with-chocolate-sauce.jpg?s=612x612&w=0&k=20&c=mZ1KPrhn7IEIRqQBP2KwVljOWNr1EweIYqya5EJqSh8=
Bunuelo,4,21,50,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1351588746/photo/buñuelos-colombian-christmas-cuisine-deep-fried-cheese-bread.jpg?s=612x612&w=0&k=20&c=PsW6AMLVP6nIT88KsLuU5C5VFZQFfDWRigkqD8a82c4=
Guacamole Toast,7,12,12,"[""Mexican""]","[""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1139597774/photo/toast-with-mashed-avocado-arugula.jpg?s=612x612&w=0&k=20&c=MXJpDlUCAMVnHCIuO6d4uq8iRXrJXegAYkGeuoTd5Wc=
Avocado Egg Tostada,21,27,24,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/622982072/photo/huevos-rancheros-tostadas-with-avocado-salsa.jpg?s=612x612&w=0&k=20&c=ljaloorMDwVDqvzriNszS3atZTSzZ6owfQRPFQk2zp4=
Breakfast Nachos,30,27,25,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1161761578/photo/thick-cut-potato-nachos.jpg?s=612x612&w=0&k=20&c=lAv19011ew4NrXUpJvFnkkyqZN3PNq2ryvUgverYb-A=
Mexican Street Corn Bowl,20,18,40,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1767410913/photo/grilled-mexican-street-corn-dip.jpg?s=612x612&w=0&k=20&c=8tX20V0xo8NsTjrfFltWs9QYxMQiNxOQKEVAF74Qtco=
Mexican Hot Chocolate,10,10,30,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Snacks""]",https://media.istockphoto.com/id/1413566368/photo/indian-food-aloo-paratha-or-indian-potato-stuffed-flatbread-served-with-butter-pickle-and.jpg?s=612x612&w=0&k=20&c=hIqRXgQTFJ4Ta_Zh_JhOc_Okjk_yJUB--uDYIjifVCc=
Mexican Crepes,20,27,27,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1266335425/photo/crepe-with-caramel.jpg?s=612x612&w=0&k=20&c=rYYmBYH9s09a1LcaF84-2REDiVxFOos7xo9bwaQ4rXg=
